fold_id,cv_tag,html_id,sent_id,CONTENT,CLASS
0,cv027,25219,7,"at the age of 13 he gets recruited in the criminal organisation of paulie cicero ( played by paul sorvino ) , local mob boss , and gradually climbs up the ladder starting with small errands .",pos
0,cv027,25219,8,"after couple of years , together with his best childhood friend tommy de vito ( played by joe pesci ) , he joins the crew of expert thieves led by jimmy conway ( played by robert de niro ) .",pos
0,cv027,25219,9,"three of them spend years as best friends and associates , gathering enormous wealth from their criminal enterprises that would culminate with one of the most spectacular robberies in american history .",pos
0,cv027,25219,10,"wealth , influence and privileges of men connected with mafia are enough for henry hill to seduce his future wife karen ( played by lorraine bracco ) , who would afterwards remain loyal to her husband despite infidelities , domestic abuse , arrests and would even be accomplice to his own private drug dealing business .",pos
0,cv027,25219,11,"but the perfect world of "" wiseguys "" gradually begins to fall apart - tommy's unpredictable outbursts of homicidal violence , jimmy's reluctance to share his part of the loot with partners and , finally , henry's own drug habit would lead to his downfall and make him question his loyalty to the friends .",pos
0,cv027,25219,12,goodfellas is an excellent example of a film that represents work of a film genius in his full glory .,pos
0,cv027,25219,13,scorsese managed to create a vision which is effective and complete despite being full of contradictions that would ripped the film apart in the hands of less talented filmmaker .,pos
0,cv027,25219,14,world depicted in this film is both ordinary and fascinating .,pos
0,cv027,25219,15,"scorsese spares no effort to show us all the violence , hypocrisy and inherent paranoia of organised crime , yet it manages to make it both seductive and funny .",pos
0,cv027,25219,16,"after being exposed to two and half hours of the film and three decades of criminal history ( based on some notorious real life events ) , the audience understands why the characters chose such dangerous life paths , trading the superficial and short-lasting glamour and prosperity of a criminal to the dullness and poverty of honest citizens .",pos
0,cv027,25219,17,"scorsese also manages to break viewer's moralistic inhibitions by showing truly revolting material - scenes that depict personal tragedies , broken homes , human depravity , violence , bloodshed and murder - in all their uncompromising reality , but in a manner that would make it amusing and funny to the audience .",pos
0,cv027,25219,18,"with the use of ironic soundtrack , manipulative shots , character's dialogue or narrator's commentary , goodfellas represents the new standards of black humour that would became very popular few years later during tarantino era .",pos
0,cv027,25219,19,"even if we don't pay attention to skills with which potentially disturbing material becomes eye pleasing and entertaining , we should admit that scorsese displays his talents of truly original and creative filmmaker .",pos
0,cv027,25219,20,"first , we might notice unusual structure of the plot - relatively minor subplot is used as movie's ironic prologue .",pos
0,cv027,25219,21,"then , instead of single narrator , scorsese switches to the second character as narrator in the middle of the film only to switch back to the original shortly afterwards .",pos
0,cv027,25219,22,"this multiple points of views , both in terms of narration and various subjective shots , only lengthens the ironic distance towards characters and their situation .",pos
0,cv027,25219,23,same ironic distance comes with extremely effective choice of soundtrack .,pos
0,cv027,25219,24,"nostalgia for good old times is illustrated with easy-listening 1950s pop songs , while depression , paranoia and bad times find their expression in more neurotic rock songs of late 1960s and 1970s .",pos
0,cv027,25219,25,"but the soundtrack is most effective when it is used as ironic comment - almost pastoral , easy listening tunes make strong and very ironic contrast to the scenes of violence and bloodshed .",pos
0,cv027,25219,26,"however , thing most associated with this film is couple of continuos shots that feature characters moving through large rooms and interacting with dozens if not hundreds of people .",pos
0,cv027,25219,27,"such scenes , although they require very great skill and patience during their shootings , became very popular among other directors in 1990s .",pos
0,cv027,25219,28,"fragmentary character of the screenplay , which doesn't have straight plot and instead bases film on series of loosely connected vignettes , gives another interesting opportunity for scorsese .",pos
0,cv027,25219,29,"he uses this structure of film to experiment , and most successful of such experiments is hilarious "" a day in life "" segment near the end of the film .",pos
0,cv027,25219,30,another essential element of goodfellas is large but superb collection of great acting talents .,pos
0,cv027,25219,31,"the most respectable among them is robert de niro , but his character , who happen to be most quiet and business-like member of criminal trio , gets overshadowed by two of his friends and colleagues .",pos
0,cv027,25219,32,"joe pesci deserved his "" oscar "" for supporting role of homicidal psychopath tommy , and his lines , including ad-libs , probably represent the most memorable element of the film .",pos
0,cv027,25219,33,"ray liotta , although equally talented , perhaps doesn't look as the best choice for narrator and nominal hero of the film .",pos
0,cv027,25219,34,liotta's henry hill looks somewhat too hollywoodised and glamorous among this bunch of low-level street thugs .,pos
0,cv027,25219,35,"liotta , on the other hand , improves general impression by very realistic and menacing portrayal of drug addiction .",pos
0,cv027,25219,36,"lorraine bracco is , on the other hand , very effective and believable as karen hill , wife who gradually descends into same moral cesspool as her husband .",pos
0,cv027,25219,37,"paul sorvino is also very effective as patriarch mafioso , and among the supporting cast most memorable is chuck low as pestering small-time gangster who unknowingly digs his own grave .",pos
0,cv027,25219,38,"as a combination of clever sociological study , black humour and innovative filmmaking goodfellas became something only the truly great films could do - work of art and excellent popular entertainment in the same time .",pos
0,cv027,25219,39,"because of this achievement , and also because of the great influence on future filmmakers , this cinematic gem deserves its rightful place among the best films of 1990s .",pos
0,cv028,26746,0,""" the blair witch project "" was perhaps one of a kind , a unique film that played completely on its own merit , managing to scare even the most experienced horror fans out of their senses .",pos
0,cv028,26746,1,"its success made a sequel inevitable , but this is not the sequel , i suspect , anyone much wanted .",pos
0,cv028,26746,2,"after the release of "" the blair witch project "" , tourists have practically invaded the small town of burkettsville , in order to get a glimpse of the blair witch .",pos
0,cv028,26746,3,"locals have turned this mass hysteria into a great business opportunity , selling twig-sculptures , stones and dirt like those in the movie , and the exasperated local sheriff patrols the woods with a bullhorn , shouting , "" get out of these woods and go home !",pos
0,cv028,26746,4,"there is no goddamned blair witch ! "" .",pos
0,cv028,26746,5,"jeff ( ) is one of those people , who has used the sudden popularity of the small town to his advantage .",pos
0,cv028,26746,6,"after he got released from the mental institution , he created a mobile business that attracts thousands of customers through the internet .",pos
0,cv028,26746,7,"as the movie starts he is leading one of these groups into the woods , on the "" blair witch hunt "" .",pos
0,cv028,26746,8,"among the five strangers is stephen and his girlfriend , the pregnant tristen , who are writing a book on the hysteria caused by the film called "" the blair witch : history or hysteria ? "" , and kim , who dresses in black and has some psychic powers .",pos
